Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
238399,AA Batteries (4-pack),1,3.84,09/13/19 08:38,"118 5th St, Los Angeles, CA 90001"
238400,Bose SoundSport Headphones,1,99.99,09/22/19 16:39,"533 Walnut St, Boston, MA 02215"
238401,Apple Airpods Headphones,1,150.0,09/07/19 10:16,"437 Cedar St, San Francisco, CA 94016"
238402,Wired Headphones,1,11.99,09/27/19 19:34,"889 Willow St, Boston, MA 02215"
238403,AAA Batteries (4-pack),1,2.99,09/24/19 21:18,"848 Cedar St, Boston, MA 02215"
238404,Apple Airpods Headphones,1,150.0,09/16/19 13:35,"418 Jackson St, Los Angeles, CA 90001"
238405,Wired Headphones,1,11.99,09/22/19 18:28,"571 Center St, Los Angeles, CA 90001"
238406,Bose SoundSport Headphones,1,99.99,09/06/19 19:45,"748 10th St, Boston, MA 02215"
238407,27in FHD Monitor,1,149.99,09/29/19 15:26,"989 Adams St, San Francisco, CA 94016"
238408,27in FHD Monitor,1,149.99,09/06/19 22:47,"334 Elm St, Boston, MA 02215"
238409,AAA Batteries (4-pack),1,2.99,09/03/19 13:06,"214 Willow St, San Francisco, CA 94016"
238410,Google Phone,1,600.0,09/03/19 18:37,"253 South St, Boston, MA 02215"
238411,Wired Headphones,1,11.99,09/10/19 15:09,"302 Willow St, San Francisco, CA 94016"
238411,Lightning Charging Cable,1,14.95,09/10/19 15:09,"302 Willow St, San Francisco, CA 94016"
238412,Apple Airpods Headphones,1,150.0,09/28/19 18:24,"660 13th St, Atlanta, GA 30301"
238413,20in Monitor,1,109.99,09/03/19 18:12,"434 Park St, Boston, MA 02215"
238414,USB-C Charging Cable,1,11.95,09/02/19 12:34,"1 Church St, Dallas, TX 75001"
238415,27in 4K Gaming Monitor,1,389.99,09/27/19 13:01,"54 10th St, New York City, NY 10001"
238416,34in Ultrawide Monitor,1,379.99,09/23/19 18:19,"919 Washington St, New York City, NY 10001"
238417,Wired Headphones,1,11.99,09/24/19 10:19,"32 Forest St, Dallas, TX 75001"
238418,34in Ultrawide Monitor,1,379.99,09/01/19 22:25,"330 Lincoln St, Seattle, WA 98101"
238419,Bose SoundSport Headphones,1,99.99,09/11/19 20:24,"952 11th St, Los Angeles, CA 90001"
238420,Apple Airpods Headphones,1,150.0,09/03/19 20:42,"867 Center St, Boston, MA 02215"
238421,27in 4K Gaming Monitor,1,389.99,09/07/19 15:01,"411 Church St, Los Angeles, CA 90001"
238422,Bose SoundSport Headphones,1,99.99,09/23/19 18:23,"861 Adams St, San Francisco, CA 94016"
238423,Lightning Charging Cable,1,14.95,09/13/19 11:00,"434 Sunset St, Portland, OR 97035"
238424,AA Batteries (4-pack),1,3.84,09/22/19 09:39,"864 Maple St, Dallas, TX 75001"
238425,34in Ultrawide Monitor,1,379.99,09/23/19 21:40,"368 Spruce St, Los Angeles, CA 90001"
238426,Wired Headphones,1,11.99,09/24/19 12:49,"993 Johnson St, Atlanta, GA 30301"
238427,Flatscreen TV,1,300.0,09/08/19 15:17,"858 Forest St, Boston, MA 02215"
238428,Bose SoundSport Headphones,1,99.99,09/30/19 12:44,"134 13th St, Seattle, WA 98101"
238429,USB-C Charging Cable,1,11.95,09/14/19 08:26,"396 14th St, Los Angeles, CA 90001"
238430,USB-C Charging Cable,1,11.95,09/14/19 07:57,"862 Jefferson St, Boston, MA 02215"
238431,Lightning Charging Cable,1,14.95,09/19/19 16:02,"934 Wilson St, Los Angeles, CA 90001"
238432,Lightning Charging Cable,1,14.95,09/04/19 10:15,"684 North St, Portland, OR 97035"
238433,Google Phone,1,600.0,09/09/19 05:53,"394 Spruce St, Boston, MA 02215"
238434,Apple Airpods Headphones,1,150.0,09/08/19 10:41,"457 14th St, Dallas, TX 75001"
238435,AA Batteries (4-pack),1,3.84,09/13/19 23:12,"945 1st St, Austin, TX 73301"
238436,27in 4K Gaming Monitor,1,389.99,09/06/19 18:28,"402 5th St, Austin, TX 73301"
238437,AAA Batteries (4-pack),5,2.99,09/03/19 15:42,"928 Washington St, New York City, NY 10001"
238438,Flatscreen TV,1,300.0,09/29/19 22:38,"206 Washington St, Dallas, TX 75001"
238439,27in FHD Monitor,1,149.99,09/05/19 09:37,"846 4th St, San Francisco, CA 94016"
238440,Flatscreen TV,1,300.0,09/04/19 11:25,"900 Lincoln St, Boston, MA 02215"
238441,27in FHD Monitor,1,149.99,09/15/19 17:25,"26 North St, New York City, NY 10001"
238442,Flatscreen TV,1,300.0,09/01/19 08:17,"913 Lincoln St, San Francisco, CA 94016"
238443,Lightning Charging Cable,2,14.95,09/23/19 23:16,"279 4th St, San Francisco, CA 94016"
,,,,,
238444,Bose SoundSport Headphones,1,99.99,09/11/19 14:55,"218 River St, Dallas, TX 75001"
238445,Bose SoundSport Headphones,1,99.99,09/15/19 20:52,"120 Chestnut St, New York City, NY 10001"
238446,Apple Airpods Headphones,1,150,09/14/19 13:53,"125 North St, Los Angeles, CA 90001"
238447,20in Monitor,1,109.99,09/03/19 16:34,"172 Lincoln St, San Francisco, CA 94016"
238448,USB-C Charging Cable,1,11.95,09/16/19 08:11,"662 North St, San Francisco, CA 94016"
238449,20in Monitor,1,109.99,09/02/19 18:19,"300 6th St, San Francisco, CA 94016"
238450,27in 4K Gaming Monitor,1,389.99,09/23/19 06:52,"680 11th St, New York City, NY 10001"
238451,Bose SoundSport Headphones,1,99.99,09/10/19 06:23,"381 River St, Los Angeles, CA 90001"
238452,Google Phone,1,600,09/07/19 22:01,"53 Lincoln St, Atlanta, GA 30301"
238453,USB-C Charging Cable,1,11.95,09/01/19 20:51,"614 Center St, Los Angeles, CA 90001"
238454,AAA Batteries (4-pack),1,2.99,09/10/19 15:16,"750 Washington St, San Francisco, CA 94016"
238455,USB-C Charging Cable,1,11.95,09/08/19 16:46,"476 2nd St, San Francisco, CA 94016"
238456,Google Phone,1,600,09/14/19 16:49,"48 Johnson St, Austin, TX 73301"
238456,Wired Headphones,1,11.99,09/14/19 16:49,"48 Johnson St, Austin, TX 73301"
238457,Wired Headphones,1,11.99,09/09/19 17:52,"103 Dogwood St, Seattle, WA 98101"
238458,USB-C Charging Cable,1,11.95,09/26/19 17:04,"330 9th St, Seattle, WA 98101"
238459,Google Phone,1,600,09/01/19 14:46,"368 14th St, San Francisco, CA 94016"
238459,USB-C Charging Cable,1,11.95,09/01/19 14:46,"368 14th St, San Francisco, CA 94016"
238460,Apple Airpods Headphones,1,150,09/06/19 21:20,"498 14th St, Boston, MA 02215"
238461,Vareebadd Phone,1,400,09/27/19 15:12,"612 Maple St, San Francisco, CA 94016"
238462,AAA Batteries (4-pack),2,2.99,09/24/19 20:42,"761 9th St, Seattle, WA 98101"
238463,Bose SoundSport Headphones,1,99.99,09/09/19 16:47,"579 Main St, Austin, TX 73301"
238464,Apple Airpods Headphones,1,150,09/12/19 20:20,"406 Ridge St, Portland, OR 97035"
238465,AAA Batteries (4-pack),2,2.99,09/07/19 18:26,"796 1st St, San Francisco, CA 94016"
238466,Wired Headphones,1,11.99,09/10/19 08:40,"262 Hickory St, New York City, NY 10001"
238467,Lightning Charging Cable,1,14.95,09/05/19 23:10,"970 2nd St, San Francisco, CA 94016"
238468,USB-C Charging Cable,1,11.95,09/21/19 17:17,"221 Elm St, New York City, NY 10001"
238469,27in 4K Gaming Monitor,1,389.99,09/25/19 08:58,"821 West St, Atlanta, GA 30301"
238470,AAA Batteries (4-pack),1,2.99,09/17/19 23:07,"662 Adams St, Boston, MA 02215"
238471,Lightning Charging Cable,1,14.95,09/04/19 15:44,"673 Center St, Boston, MA 02215"
238472,Lightning Charging Cable,1,14.95,09/26/19 17:07,"428 West St, San Francisco, CA 94016"
238473,USB-C Charging Cable,1,11.95,09/09/19 15:56,"764 Pine St, Boston, MA 02215"
238474,AA Batteries (4-pack),1,3.84,09/22/19 15:46,"485 Elm St, Atlanta, GA 30301"
238475,Lightning Charging Cable,1,14.95,09/15/19 19:09,"114 Forest St, San Francisco, CA 94016"
238476,Apple Airpods Headphones,1,150,09/18/19 05:42,"283 Wilson St, Austin, TX 73301"
238477,34in Ultrawide Monitor,1,379.99,09/25/19 20:27,"13 Center St, San Francisco, CA 94016"
238478,USB-C Charging Cable,1,11.95,09/09/19 09:26,"236 Meadow St, Dallas, TX 75001"
238478,Wired Headphones,1,11.99,09/09/19 09:26,"236 Meadow St, Dallas, TX 75001"
238479,AAA Batteries (4-pack),3,2.99,09/11/19 21:15,"473 10th St, Seattle, WA 98101"
238480,Wired Headphones,1,11.99,09/22/19 06:27,"172 Jefferson St, Austin, TX 73301"
238481,USB-C Charging Cable,2,11.95,09/14/19 18:49,"340 Meadow St, Austin, TX 73301"
238482,AA Batteries (4-pack),1,3.84,09/17/19 21:27,"999 14th St, San Francisco, CA 94016"
238483,AA Batteries (4-pack),1,3.84,09/12/19 20:41,"358 River St, San Francisco, CA 94016"
238484,AA Batteries (4-pack),2,3.84,09/02/19 11:25,"208 Johnson St, Boston, MA 02215"
238485,Lightning Charging Cable,1,14.95,09/15/19 14:07,"502 River St, Los Angeles, CA 90001"
238486,iPhone,1,700,09/25/19 23:45,"827 Lake St, Boston, MA 02215"
238487,AA Batteries (4-pack),2,3.84,09/21/19 17:25,"663 7th St, Austin, TX 73301"
238488,Apple Airpods Headphones,1,150,09/17/19 16:49,"97 Ridge St, San Francisco, CA 94016"
238489,Wired Headphones,1,11.99,09/24/19 17:52,"8 Hill St, New York City, NY 10001"
238490,Bose SoundSport Headphones,1,99.99,09/03/19 09:27,"425 River St, Portland, OR 97035"
238491,Wired Headphones,1,11.99,09/13/19 20:53,"332 Dogwood St, Austin, TX 73301"
238492,USB-C Charging Cable,1,11.95,09/14/19 23:24,"666 North St, New York City, NY 10001"
238493,Lightning Charging Cable,1,14.95,09/09/19 14:55,"9 North St, San Francisco, CA 94016"
238494,Wired Headphones,1,11.99,09/11/19 21:56,"35 Adams St, San Francisco, CA 94016"
238495,27in 4K Gaming Monitor,1,389.99,09/03/19 12:05,"421 Spruce St, Atlanta, GA 30301"
238496,Lightning Charging Cable,1,14.95,09/15/19 16:11,"27 Madison St, Boston, MA 02215"
238497,Macbook Pro Laptop,1,1700,09/25/19 15:40,"281 Johnson St, San Francisco, CA 94016"
238498,Lightning Charging Cable,1,14.95,09/19/19 21:42,"132 West St, Boston, MA 02215"
238499,AA Batteries (4-pack),1,3.84,09/07/19 19:16,"393 2nd St, Dallas, TX 75001"
238500,Vareebadd Phone,1,400,09/01/19 23:43,"608 11th St, Boston, MA 02215"
238501,AA Batteries (4-pack),1,3.84,09/27/19 17:06,"937 Jackson St, San Francisco, CA 94016"
238502,Bose SoundSport Headphones,1,99.99,09/25/19 14:29,"347 9th St, Los Angeles, CA 90001"
238503,USB-C Charging Cable,1,11.95,09/21/19 09:23,"44 Center St, San Francisco, CA 94016"
238504,AAA Batteries (4-pack),2,2.99,09/23/19 13:55,"159 10th St, Boston, MA 02215"
238505,USB-C Charging Cable,3,11.95,09/04/19 16:19,"105 14th St, New York City, NY 10001"
238506,Apple Airpods Headphones,1,150,09/25/19 20:43,"922 Lake St, Dallas, TX 75001"
238507,AAA Batteries (4-pack),2,2.99,09/11/19 10:54,"331 Ridge St, Atlanta, GA 30301"
238508,AA Batteries (4-pack),1,3.84,09/24/19 22:08,"124 Cedar St, San Francisco, CA 94016"
238509,USB-C Charging Cable,1,11.95,09/03/19 08:32,"499 Johnson St, Seattle, WA 98101"
238510,Wired Headphones,1,11.99,09/23/19 11:22,"102 West St, Atlanta, GA 30301"
238511,USB-C Charging Cable,2,11.95,09/25/19 11:37,"913 Wilson St, Atlanta, GA 30301"
238512,27in FHD Monitor,1,149.99,09/06/19 15:24,"116 Jefferson St, Portland, ME 04101"
238513,AA Batteries (4-pack),2,3.84,09/30/19 21:35,"687 Willow St, New York City, NY 10001"
238514,USB-C Charging Cable,1,11.95,09/23/19 13:22,"511 Park St, New York City, NY 10001"
238515,AA Batteries (4-pack),1,3.84,09/19/19 21:14,"390 Johnson St, Los Angeles, CA 90001"
238516,Flatscreen TV,1,300,09/08/19 10:09,"853 Sunset St, Boston, MA 02215"
238517,AAA Batteries (4-pack),1,2.99,09/15/19 13:04,"312 Willow St, San Francisco, CA 94016"
238518,27in FHD Monitor,1,149.99,09/16/19 19:33,"645 Jefferson St, Seattle, WA 98101"
238519,Wired Headphones,1,11.99,09/06/19 22:10,"444 Cedar St, New York City, NY 10001"
238520,Bose SoundSport Headphones,1,99.99,09/23/19 21:48,"284 Wilson St, San Francisco, CA 94016"
238521,Google Phone,1,600,09/26/19 09:49,"461 Church St, Atlanta, GA 30301"
238521,USB-C Charging Cable,1,11.95,09/26/19 09:49,"461 Church St, Atlanta, GA 30301"
238522,Apple Airpods Headphones,1,150,09/30/19 23:50,"963 Forest St, Los Angeles, CA 90001"
238523,34in Ultrawide Monitor,1,379.99,09/28/19 10:24,"898 Wilson St, Los Angeles, CA 90001"
238524,Flatscreen TV,1,300,09/25/19 19:06,"351 5th St, San Francisco, CA 94016"
238525,Google Phone,1,600,09/23/19 19:34,"13 Jefferson St, Portland, OR 97035"
238526,34in Ultrawide Monitor,1,379.99,09/27/19 12:11,"376 Lakeview St, New York City, NY 10001"
238527,USB-C Charging Cable,1,11.95,09/23/19 11:51,"979 Madison St, Atlanta, GA 30301"
238528,AAA Batteries (4-pack),3,2.99,09/20/19 06:42,"871 Wilson St, New York City, NY 10001"
238529,Lightning Charging Cable,1,14.95,09/14/19 11:26,"22 Hill St, San Francisco, CA 94016"
238530,AAA Batteries (4-pack),1,2.99,09/17/19 19:08,"464 Highland St, Boston, MA 02215"
238531,Wired Headphones,1,11.99,09/21/19 15:51,"173 Church St, Austin, TX 73301"
238532,Vareebadd Phone,1,400,09/04/19 13:08,"263 Highland St, Austin, TX 73301"
238533,Lightning Charging Cable,2,14.95,09/26/19 10:45,"67 Park St, San Francisco, CA 94016"
238534,USB-C Charging Cable,1,11.95,09/29/19 14:07,"508 River St, Los Angeles, CA 90001"
238535,Lightning Charging Cable,1,14.95,09/30/19 06:07,"239 8th St, San Francisco, CA 94016"
238536,34in Ultrawide Monitor,1,379.99,09/19/19 02:10,"353 Washington St, New York City, NY 10001"
238537,Wired Headphones,1,11.99,09/27/19 18:56,"843 Washington St, Portland, OR 97035"
238538,USB-C Charging Cable,1,11.95,09/19/19 19:06,"997 Lakeview St, Austin, TX 73301"
238539,USB-C Charging Cable,1,11.95,09/09/19 16:23,"674 13th St, Portland, OR 97035"
238540,27in 4K Gaming Monitor,1,389.99,09/05/19 10:42,"464 Park St, Austin, TX 73301"
238541,27in 4K Gaming Monitor,1,389.99,09/08/19 15:20,"647 South St, Atlanta, GA 30301"
238542,USB-C Charging Cable,1,11.95,09/10/19 07:28,"461 Cherry St, Atlanta, GA 30301"
238543,27in 4K Gaming Monitor,1,389.99,09/14/19 19:41,"751 Church St, Boston, MA 02215"
238544,Lightning Charging Cable,1,14.95,09/25/19 12:04,"272 9th St, San Francisco, CA 94016"
238545,34in Ultrawide Monitor,1,379.99,09/06/19 03:14,"565 14th St, San Francisco, CA 94016"
238546,USB-C Charging Cable,1,11.95,09/16/19 19:01,"362 4th St, San Francisco, CA 94016"
238547,AA Batteries (4-pack),1,3.84,09/06/19 10:20,"507 Cherry St, San Francisco, CA 94016"
238548,USB-C Charging Cable,1,11.95,09/04/19 12:23,"16 Washington St, Austin, TX 73301"
238549,ThinkPad Laptop,1,999.99,09/01/19 10:10,"996 9th St, Portland, OR 97035"
238550,USB-C Charging Cable,1,11.95,09/14/19 17:56,"298 Main St, Atlanta, GA 30301"
238551,USB-C Charging Cable,1,11.95,09/26/19 21:58,"508 10th St, San Francisco, CA 94016"
238552,Macbook Pro Laptop,1,1700,09/05/19 21:39,"151 2nd St, Los Angeles, CA 90001"
238553,Wired Headphones,1,11.99,09/05/19 19:04,"515 Spruce St, Boston, MA 02215"
238554,USB-C Charging Cable,1,11.95,09/22/19 14:12,"973 Willow St, Dallas, TX 75001"
238555,20in Monitor,1,109.99,09/29/19 18:21,"767 2nd St, Los Angeles, CA 90001"
238556,27in FHD Monitor,1,149.99,09/07/19 12:59,"953 Adams St, Los Angeles, CA 90001"
238557,USB-C Charging Cable,1,11.95,09/19/19 09:19,"812 2nd St, Boston, MA 02215"
238558,Google Phone,1,600,09/04/19 18:48,"690 River St, San Francisco, CA 94016"
238559,iPhone,1,700,09/22/19 21:37,"268 9th St, New York City, NY 10001"
238560,USB-C Charging Cable,1,11.95,09/18/19 16:38,"376 Jackson St, San Francisco, CA 94016"
238561,Macbook Pro Laptop,1,1700,09/04/19 21:34,"940 South St, New York City, NY 10001"
238562,Apple Airpods Headphones,1,150,09/28/19 15:49,"490 11th St, Austin, TX 73301"
238563,Lightning Charging Cable,1,14.95,09/13/19 22:06,"539 North St, Dallas, TX 75001"
238564,ThinkPad Laptop,1,999.99,09/13/19 20:09,"523 Pine St, Austin, TX 73301"
238565,Wired Headphones,1,11.99,09/04/19 19:34,"456 Jackson St, San Francisco, CA 94016"
238566,Lightning Charging Cable,1,14.95,09/11/19 07:41,"328 4th St, Dallas, TX 75001"
238567,Lightning Charging Cable,1,14.95,09/26/19 01:39,"923 14th St, Los Angeles, CA 90001"
238568,Google Phone,1,600,09/30/19 19:35,"907 9th St, San Francisco, CA 94016"
238569,USB-C Charging Cable,1,11.95,09/18/19 18:14,"48 Hickory St, Seattle, WA 98101"
238570,27in 4K Gaming Monitor,1,389.99,09/03/19 11:11,"835 Walnut St, Boston, MA 02215"
238571,AAA Batteries (4-pack),2,2.99,09/26/19 21:30,"119 Cherry St, Atlanta, GA 30301"
238572,AA Batteries (4-pack),1,3.84,09/25/19 23:01,"96 Wilson St, San Francisco, CA 94016"
238573,AA Batteries (4-pack),1,3.84,09/27/19 11:39,"951 West St, Los Angeles, CA 90001"
238574,Bose SoundSport Headphones,1,99.99,09/02/19 08:07,"608 West St, New York City, NY 10001"
238575,Flatscreen TV,1,300,09/03/19 07:50,"497 Cedar St, Los Angeles, CA 90001"
238576,USB-C Charging Cable,1,11.95,09/14/19 09:06,"405 Park St, San Francisco, CA 94016"
238577,Lightning Charging Cable,1,14.95,09/16/19 10:03,"184 North St, New York City, NY 10001"
238578,AAA Batteries (4-pack),1,2.99,09/05/19 10:39,"535 Spruce St, Portland, OR 97035"
238579,ThinkPad Laptop,1,999.99,09/19/19 01:41,"583 13th St, Los Angeles, CA 90001"
238580,Lightning Charging Cable,1,14.95,09/25/19 01:12,"633 Maple St, Seattle, WA 98101"
238581,Google Phone,1,600,09/25/19 16:02,"958 Jefferson St, Seattle, WA 98101"
238581,Wired Headphones,1,11.99,09/25/19 16:02,"958 Jefferson St, Seattle, WA 98101"
238582,20in Monitor,1,109.99,09/05/19 07:22,"879 Park St, Los Angeles, CA 90001"
238583,Flatscreen TV,1,300,09/03/19 13:32,"489 West St, New York City, NY 10001"
238584,27in FHD Monitor,1,149.99,09/11/19 11:57,"81 Meadow St, Los Angeles, CA 90001"
238585,ThinkPad Laptop,1,999.99,09/30/19 13:37,"413 7th St, San Francisco, CA 94016"
238586,USB-C Charging Cable,1,11.95,09/09/19 21:27,"286 Pine St, Los Angeles, CA 90001"
238587,Lightning Charging Cable,1,14.95,09/03/19 18:10,"793 Dogwood St, Los Angeles, CA 90001"
238588,AA Batteries (4-pack),1,3.84,09/22/19 16:52,"461 8th St, Portland, ME 04101"
238589,USB-C Charging Cable,1,11.95,09/06/19 15:28,"318 8th St, San Francisco, CA 94016"
238590,Lightning Charging Cable,2,14.95,09/19/19 18:49,"474 Johnson St, Austin, TX 73301"
238591,AAA Batteries (4-pack),5,2.99,09/21/19 18:56,"163 8th St, New York City, NY 10001"
238592,Wired Headphones,1,11.99,09/17/19 14:26,"65 10th St, Los Angeles, CA 90001"
238593,USB-C Charging Cable,1,11.95,09/30/19 12:48,"109 Maple St, Dallas, TX 75001"
238594,27in FHD Monitor,1,149.99,09/15/19 16:38,"781 2nd St, Los Angeles, CA 90001"
238595,Apple Airpods Headphones,1,150,09/28/19 20:15,"572 Sunset St, New York City, NY 10001"
238596,AA Batteries (4-pack),1,3.84,09/06/19 18:46,"671 Walnut St, Dallas, TX 75001"
238597,Lightning Charging Cable,1,14.95,09/30/19 20:07,"368 Wilson St, New York City, NY 10001"
238598,Lightning Charging Cable,2,14.95,09/28/19 03:31,"343 North St, Boston, MA 02215"
238599,USB-C Charging Cable,1,11.95,09/30/19 13:13,"417 Adams St, Dallas, TX 75001"
238600,iPhone,1,700,09/11/19 20:04,"453 5th St, Seattle, WA 98101"
238601,iPhone,1,700,09/24/19 02:33,"361 Church St, Seattle, WA 98101"
238602,ThinkPad Laptop,1,999.99,09/22/19 14:02,"113 Adams St, San Francisco, CA 94016"
238603,iPhone,1,700,09/13/19 10:28,"559 6th St, Los Angeles, CA 90001"
238604,34in Ultrawide Monitor,1,379.99,09/18/19 18:16,"876 8th St, Austin, TX 73301"
238605,Wired Headphones,1,11.99,09/20/19 15:49,"133 North St, San Francisco, CA 94016"
238606,20in Monitor,1,109.99,09/06/19 06:38,"163 6th St, New York City, NY 10001"
238607,AA Batteries (4-pack),1,3.84,09/23/19 11:33,"970 Cherry St, Boston, MA 02215"
238608,Macbook Pro Laptop,1,1700,09/19/19 12:31,"824 1st St, San Francisco, CA 94016"
238609,Macbook Pro Laptop,1,1700,09/04/19 21:14,"941 Meadow St, Seattle, WA 98101"
238610,Google Phone,1,600,09/12/19 13:49,"521 6th St, San Francisco, CA 94016"
238611,AAA Batteries (4-pack),1,2.99,09/21/19 09:02,"832 Walnut St, Dallas, TX 75001"
238612,Wired Headphones,2,11.99,09/30/19 19:05,"967 5th St, New York City, NY 10001"
238613,34in Ultrawide Monitor,1,379.99,09/26/19 09:23,"312 7th St, Portland, ME 04101"
238614,Lightning Charging Cable,1,14.95,09/01/19 21:21,"317 7th St, New York City, NY 10001"
238615,USB-C Charging Cable,1,11.95,09/30/19 22:14,"254 Pine St, Portland, OR 97035"
238616,Lightning Charging Cable,1,14.95,09/20/19 19:31,"928 2nd St, Atlanta, GA 30301"
238617,USB-C Charging Cable,1,11.95,09/17/19 16:22,"144 5th St, Los Angeles, CA 90001"
238618,iPhone,1,700,09/10/19 20:21,"593 Lake St, San Francisco, CA 94016"
238619,ThinkPad Laptop,1,999.99,09/29/19 21:27,"698 Cherry St, Boston, MA 02215"
238620,Wired Headphones,1,11.99,09/05/19 20:32,"760 Maple St, San Francisco, CA 94016"
