Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
217672,27in FHD Monitor,1,149.99,07/03/19 17:43,"363 11th St, Los Angeles, CA 90001"
217673,AA Batteries (4-pack),2,3.84,07/09/19 11:25,"868 9th St, San Francisco, CA 94016"
217674,34in Ultrawide Monitor,1,379.99,07/28/19 06:28,"863 6th St, Los Angeles, CA 90001"
217675,Macbook Pro Laptop,1,1700.0,07/29/19 20:38,"165 13th St, Boston, MA 02215"
217676,USB-C Charging Cable,1,11.95,07/27/19 22:28,"705 7th St, Dallas, TX 75001"
217677,Wired Headphones,1,11.99,07/11/19 23:31,"952 West St, Austin, TX 73301"
217678,34in Ultrawide Monitor,1,379.99,07/21/19 08:39,"72 Cherry St, Austin, TX 73301"
217679,AA Batteries (4-pack),1,3.84,07/17/19 19:12,"399 Elm St, New York City, NY 10001"
217680,AAA Batteries (4-pack),4,2.99,07/16/19 05:36,"160 Adams St, Seattle, WA 98101"
217681,Apple Airpods Headphones,1,150.0,07/18/19 16:57,"963 Madison St, Atlanta, GA 30301"
217682,USB-C Charging Cable,1,11.95,07/16/19 09:42,"126 West St, San Francisco, CA 94016"
217683,Apple Airpods Headphones,1,150.0,07/04/19 19:28,"540 Dogwood St, Austin, TX 73301"
217684,AA Batteries (4-pack),1,3.84,07/10/19 18:35,"135 10th St, Boston, MA 02215"
217685,USB-C Charging Cable,1,11.95,07/26/19 11:38,"866 Highland St, Los Angeles, CA 90001"
217686,AA Batteries (4-pack),1,3.84,07/10/19 20:19,"937 1st St, Los Angeles, CA 90001"
217687,Wired Headphones,1,11.99,07/20/19 01:13,"782 Elm St, Boston, MA 02215"
217688,USB-C Charging Cable,2,11.95,07/07/19 16:12,"746 1st St, New York City, NY 10001"
217689,Google Phone,1,600.0,07/21/19 14:35,"226 Main St, Austin, TX 73301"
217690,Apple Airpods Headphones,1,150.0,07/22/19 21:34,"13 14th St, San Francisco, CA 94016"
217691,Bose SoundSport Headphones,1,99.99,07/27/19 19:36,"68 Lake St, Atlanta, GA 30301"
217692,AAA Batteries (4-pack),2,2.99,07/08/19 14:19,"604 Jackson St, Portland, ME 04101"
217693,iPhone,1,700.0,07/17/19 22:51,"968 Washington St, Atlanta, GA 30301"
217693,Lightning Charging Cable,1,14.95,07/17/19 22:51,"968 Washington St, Atlanta, GA 30301"
217693,AAA Batteries (4-pack),2,2.99,07/17/19 22:51,"968 Washington St, Atlanta, GA 30301"
217694,Macbook Pro Laptop,1,1700.0,07/17/19 20:23,"632 7th St, Seattle, WA 98101"
217695,Lightning Charging Cable,1,14.95,07/11/19 10:05,"168 Elm St, Portland, OR 97035"
217696,ThinkPad Laptop,1,999.99,07/15/19 11:28,"606 7th St, New York City, NY 10001"
217697,27in 4K Gaming Monitor,1,389.99,07/17/19 13:30,"121 Elm St, New York City, NY 10001"
217698,Bose SoundSport Headphones,1,99.99,07/24/19 19:07,"295 Cedar St, San Francisco, CA 94016"
217699,Wired Headphones,1,11.99,07/15/19 18:41,"681 South St, San Francisco, CA 94016"
217700,Flatscreen TV,1,300.0,07/29/19 11:35,"813 Pine St, Los Angeles, CA 90001"
217701,Bose SoundSport Headphones,1,99.99,07/07/19 17:40,"527 Elm St, Portland, OR 97035"
217702,Wired Headphones,1,11.99,07/21/19 19:27,"420 Center St, Atlanta, GA 30301"
217703,34in Ultrawide Monitor,1,379.99,07/02/19 23:14,"842 Johnson St, San Francisco, CA 94016"
217704,AA Batteries (4-pack),1,3.84,07/13/19 14:20,"56 Madison St, Seattle, WA 98101"
217705,Wired Headphones,1,11.99,07/03/19 00:45,"735 Spruce St, Los Angeles, CA 90001"
217706,USB-C Charging Cable,1,11.95,07/30/19 21:48,"379 2nd St, New York City, NY 10001"
217707,Macbook Pro Laptop,1,1700.0,07/07/19 18:08,"560 West St, Portland, OR 97035"
217708,Lightning Charging Cable,1,14.95,07/08/19 09:01,"115 Highland St, Los Angeles, CA 90001"
217709,USB-C Charging Cable,1,11.95,07/31/19 13:29,"333 Cherry St, Austin, TX 73301"
217710,USB-C Charging Cable,1,11.95,07/10/19 16:25,"904 Lake St, San Francisco, CA 94016"
217711,Bose SoundSport Headphones,1,99.99,07/11/19 15:10,"111 Walnut St, New York City, NY 10001"
217712,Flatscreen TV,1,300.0,07/26/19 11:43,"545 9th St, Los Angeles, CA 90001"
217713,27in 4K Gaming Monitor,1,389.99,07/10/19 15:39,"729 South St, Los Angeles, CA 90001"
217714,iPhone,1,700.0,07/06/19 14:33,"776 Spruce St, San Francisco, CA 94016"
217715,AA Batteries (4-pack),1,3.84,07/16/19 07:44,"432 Hickory St, San Francisco, CA 94016"
217716,ThinkPad Laptop,1,999.99,07/30/19 05:37,"590 Highland St, Portland, OR 97035"
217717,Bose SoundSport Headphones,1,99.99,07/27/19 22:12,"308 Johnson St, Austin, TX 73301"
217718,Wired Headphones,2,11.99,07/27/19 15:04,"377 Wilson St, Dallas, TX 75001"
217719,AAA Batteries (4-pack),1,2.99,07/27/19 13:23,"158 Lincoln St, Atlanta, GA 30301"
217720,Lightning Charging Cable,1,14.95,07/27/19 19:53,"976 10th St, Seattle, WA 98101"
217721,Wired Headphones,1,11.99,07/02/19 20:58,"847 4th St, San Francisco, CA 94016"
217722,Wired Headphones,1,11.99,07/12/19 17:31,"940 10th St, Los Angeles, CA 90001"
217723,20in Monitor,1,109.99,07/15/19 13:27,"560 10th St, Los Angeles, CA 90001"
217724,Bose SoundSport Headphones,1,99.99,07/31/19 20:47,"460 Main St, New York City, NY 10001"
217725,AA Batteries (4-pack),1,3.84,07/06/19 14:11,"684 Jefferson St, Seattle, WA 98101"
217726,AA Batteries (4-pack),1,3.84,07/16/19 20:12,"243 6th St, Dallas, TX 75001"
217727,Bose SoundSport Headphones,1,99.99,07/17/19 18:47,"431 River St, Los Angeles, CA 90001"
217728,AAA Batteries (4-pack),1,2.99,07/21/19 08:24,"602 Main St, Los Angeles, CA 90001"
217729,iPhone,1,700.0,07/30/19 14:23,"832 2nd St, Los Angeles, CA 90001"
217730,USB-C Charging Cable,1,11.95,07/23/19 00:42,"572 Wilson St, Los Angeles, CA 90001"
217731,USB-C Charging Cable,1,11.95,07/14/19 09:18,"652 Hill St, Dallas, TX 75001"
217732,Lightning Charging Cable,1,14.95,07/01/19 11:19,"480 Maple St, San Francisco, CA 94016"
217733,USB-C Charging Cable,1,11.95,07/28/19 10:45,"371 Cedar St, Boston, MA 02215"
217734,AAA Batteries (4-pack),1,2.99,07/10/19 07:06,"305 Cedar St, Boston, MA 02215"
217735,Bose SoundSport Headphones,1,99.99,07/23/19 02:33,"388 Cedar St, Los Angeles, CA 90001"
217736,AA Batteries (4-pack),1,3.84,07/18/19 16:35,"920 Willow St, New York City, NY 10001"
217737,AA Batteries (4-pack),1,3.84,07/15/19 11:47,"140 River St, Boston, MA 02215"
217738,AA Batteries (4-pack),1,3.84,07/18/19 20:37,"858 7th St, Seattle, WA 98101"
217739,AAA Batteries (4-pack),1,2.99,07/20/19 19:53,"924 Cedar St, Boston, MA 02215"
217740,AAA Batteries (4-pack),1,2.99,07/07/19 17:11,"925 Cedar St, San Francisco, CA 94016"
217741,20in Monitor,1,109.99,07/19/19 18:33,"464 Lakeview St, Atlanta, GA 30301"
217742,Vareebadd Phone,1,400.0,07/07/19 19:53,"632 Lake St, New York City, NY 10001"
217743,Lightning Charging Cable,1,14.95,07/09/19 14:33,"842 6th St, San Francisco, CA 94016"
217744,AA Batteries (4-pack),2,3.84,07/12/19 12:02,"984 6th St, Austin, TX 73301"
217745,Lightning Charging Cable,1,14.95,07/30/19 23:51,"709 Pine St, New York City, NY 10001"
217746,AAA Batteries (4-pack),2,2.99,07/25/19 09:40,"342 Meadow St, San Francisco, CA 94016"
217747,ThinkPad Laptop,1,999.99,07/30/19 16:07,"816 Jackson St, Dallas, TX 75001"
217748,20in Monitor,1,109.99,07/19/19 14:54,"974 14th St, New York City, NY 10001"
217749,Wired Headphones,1,11.99,07/20/19 08:41,"293 6th St, Atlanta, GA 30301"
217750,AA Batteries (4-pack),1,3.84,07/18/19 07:52,"741 Maple St, Portland, OR 97035"
217751,AA Batteries (4-pack),1,3.84,07/05/19 13:57,"685 Lincoln St, Los Angeles, CA 90001"
217752,Vareebadd Phone,1,400.0,07/31/19 18:41,"325 13th St, San Francisco, CA 94016"
217753,Apple Airpods Headphones,1,150.0,07/03/19 11:59,"5 Wilson St, San Francisco, CA 94016"
217754,Lightning Charging Cable,1,14.95,07/21/19 18:45,"763 Madison St, San Francisco, CA 94016"
217755,Apple Airpods Headphones,1,150.0,07/07/19 18:31,"813 Sunset St, Atlanta, GA 30301"
217756,AAA Batteries (4-pack),2,2.99,07/16/19 09:14,"63 Pine St, Boston, MA 02215"
217757,Lightning Charging Cable,1,14.95,07/18/19 23:03,"288 12th St, Boston, MA 02215"
217758,20in Monitor,1,109.99,07/18/19 13:10,"537 Spruce St, San Francisco, CA 94016"
217759,AA Batteries (4-pack),1,3.84,07/06/19 07:25,"229 Cedar St, San Francisco, CA 94016"
217760,Wired Headphones,1,11.99,07/29/19 18:44,"755 6th St, San Francisco, CA 94016"
217761,USB-C Charging Cable,1,11.95,07/31/19 11:48,"462 12th St, Seattle, WA 98101"
217762,iPhone,1,700.0,07/30/19 10:47,"428 Wilson St, Los Angeles, CA 90001"
217763,AAA Batteries (4-pack),2,2.99,07/23/19 19:50,"615 Washington St, Boston, MA 02215"
217764,Macbook Pro Laptop,1,1700.0,07/24/19 09:40,"298 Highland St, San Francisco, CA 94016"
217765,USB-C Charging Cable,1,11.95,07/22/19 06:13,"296 Jefferson St, San Francisco, CA 94016"
217766,ThinkPad Laptop,1,999.99,07/25/19 15:52,"579 13th St, Boston, MA 02215"
217767,USB-C Charging Cable,1,11.95,07/10/19 14:42,"466 12th St, Atlanta, GA 30301"
217768,AAA Batteries (4-pack),1,2.99,07/18/19 11:33,"527 10th St, Austin, TX 73301"
217769,USB-C Charging Cable,1,11.95,07/12/19 21:50,"29 Chestnut St, Los Angeles, CA 90001"
217770,Lightning Charging Cable,1,14.95,07/24/19 16:08,"155 Wilson St, Seattle, WA 98101"
217771,Apple Airpods Headphones,1,150.0,07/11/19 20:29,"470 Dogwood St, New York City, NY 10001"
217772,Wired Headphones,1,11.99,07/17/19 17:22,"598 9th St, San Francisco, CA 94016"
217773,AAA Batteries (4-pack),1,2.99,07/26/19 09:26,"889 Church St, Dallas, TX 75001"
217774,AAA Batteries (4-pack),1,2.99,07/20/19 17:02,"613 Dogwood St, Dallas, TX 75001"
217775,AA Batteries (4-pack),1,3.84,07/30/19 09:58,"370 1st St, Los Angeles, CA 90001"
217776,Wired Headphones,1,11.99,07/29/19 19:33,"115 Jefferson St, Austin, TX 73301"
217777,Bose SoundSport Headphones,1,99.99,07/04/19 18:58,"53 8th St, Atlanta, GA 30301"
217778,Wired Headphones,1,11.99,07/10/19 19:15,"67 8th St, Los Angeles, CA 90001"
217779,Wired Headphones,1,11.99,07/06/19 11:35,"337 Center St, San Francisco, CA 94016"
217780,AA Batteries (4-pack),2,3.84,07/09/19 13:57,"627 Johnson St, Boston, MA 02215"
217781,Lightning Charging Cable,1,14.95,07/21/19 18:25,"229 Jefferson St, San Francisco, CA 94016"
217782,Lightning Charging Cable,1,14.95,07/30/19 12:16,"948 Lincoln St, San Francisco, CA 94016"
217783,iPhone,1,700.0,07/05/19 23:55,"992 Cherry St, Seattle, WA 98101"
217784,USB-C Charging Cable,1,11.95,07/10/19 22:20,"899 Maple St, San Francisco, CA 94016"
217785,Apple Airpods Headphones,1,150.0,07/13/19 16:49,"722 Highland St, San Francisco, CA 94016"
217786,USB-C Charging Cable,1,11.95,07/09/19 07:19,"183 Hill St, New York City, NY 10001"
217787,Lightning Charging Cable,1,14.95,07/18/19 14:33,"230 6th St, New York City, NY 10001"
217788,Wired Headphones,1,11.99,07/11/19 14:32,"650 Adams St, Austin, TX 73301"
217789,Bose SoundSport Headphones,1,99.99,07/19/19 15:46,"205 Sunset St, San Francisco, CA 94016"
217790,AAA Batteries (4-pack),2,2.99,07/28/19 13:36,"607 14th St, San Francisco, CA 94016"
217791,Wired Headphones,1,11.99,07/31/19 00:16,"518 Center St, Boston, MA 02215"
217792,USB-C Charging Cable,1,11.95,07/29/19 13:16,"247 Highland St, Atlanta, GA 30301"
217793,AA Batteries (4-pack),1,3.84,07/09/19 16:23,"465 Jackson St, Seattle, WA 98101"
217794,AAA Batteries (4-pack),1,2.99,07/25/19 09:22,"830 Cedar St, New York City, NY 10001"
217795,AAA Batteries (4-pack),2,2.99,07/15/19 18:11,"701 Willow St, New York City, NY 10001"
217796,AAA Batteries (4-pack),1,2.99,07/06/19 09:42,"860 14th St, San Francisco, CA 94016"
217797,Bose SoundSport Headphones,1,99.99,07/07/19 12:59,"720 Center St, San Francisco, CA 94016"
217798,AAA Batteries (4-pack),1,2.99,07/24/19 10:32,"401 Lakeview St, Boston, MA 02215"
217799,iPhone,1,700.0,07/13/19 18:02,"980 Lake St, Seattle, WA 98101"
217800,Lightning Charging Cable,1,14.95,07/31/19 18:49,"779 Adams St, Portland, ME 04101"
217801,Wired Headphones,1,11.99,07/27/19 17:10,"249 Willow St, Austin, TX 73301"
217802,AAA Batteries (4-pack),1,2.99,07/02/19 10:02,"700 South St, Seattle, WA 98101"
217803,Wired Headphones,2,11.99,07/26/19 18:47,"163 Lakeview St, San Francisco, CA 94016"
217804,AAA Batteries (4-pack),1,2.99,07/10/19 09:29,"263 Sunset St, Los Angeles, CA 90001"
217805,Lightning Charging Cable,1,14.95,07/15/19 15:02,"277 Cherry St, Los Angeles, CA 90001"
217806,Lightning Charging Cable,1,14.95,07/17/19 15:33,"618 Walnut St, San Francisco, CA 94016"
217807,AAA Batteries (4-pack),1,2.99,07/09/19 10:39,"578 5th St, Los Angeles, CA 90001"
217808,AAA Batteries (4-pack),2,2.99,07/30/19 16:47,"174 Jackson St, San Francisco, CA 94016"
217809,AAA Batteries (4-pack),1,2.99,07/04/19 12:26,"979 Walnut St, Los Angeles, CA 90001"
217810,Lightning Charging Cable,1,14.95,07/22/19 14:49,"926 Center St, San Francisco, CA 94016"
217811,27in FHD Monitor,1,149.99,07/13/19 17:18,"932 Highland St, San Francisco, CA 94016"
217812,USB-C Charging Cable,1,11.95,07/29/19 14:23,"162 Johnson St, Austin, TX 73301"
217813,Wired Headphones,1,11.99,07/17/19 13:40,"753 Sunset St, New York City, NY 10001"
217813,27in FHD Monitor,1,149.99,07/17/19 13:40,"753 Sunset St, New York City, NY 10001"
217814,AAA Batteries (4-pack),1,2.99,07/26/19 13:09,"280 4th St, Los Angeles, CA 90001"
217815,AA Batteries (4-pack),1,3.84,07/31/19 09:15,"967 Hickory St, Dallas, TX 75001"
217816,Apple Airpods Headphones,1,150.0,07/21/19 10:43,"298 Lakeview St, San Francisco, CA 94016"
217817,Bose SoundSport Headphones,1,99.99,07/29/19 20:20,"452 Main St, San Francisco, CA 94016"
217818,27in 4K Gaming Monitor,1,389.99,07/03/19 13:29,"293 Adams St, Los Angeles, CA 90001"
217819,AA Batteries (4-pack),1,3.84,07/18/19 12:44,"476 Willow St, New York City, NY 10001"
217820,Apple Airpods Headphones,1,150.0,07/19/19 20:03,"382 Ridge St, Austin, TX 73301"
217821,Lightning Charging Cable,1,14.95,07/18/19 19:58,"175 Chestnut St, Los Angeles, CA 90001"
217822,USB-C Charging Cable,1,11.95,07/11/19 16:19,"993 Dogwood St, Seattle, WA 98101"
217823,Macbook Pro Laptop,1,1700.0,07/19/19 18:12,"533 Madison St, Portland, OR 97035"
217824,AA Batteries (4-pack),1,3.84,07/22/19 13:23,"179 13th St, Dallas, TX 75001"
217825,Vareebadd Phone,1,400.0,07/10/19 16:09,"932 11th St, San Francisco, CA 94016"
217826,Apple Airpods Headphones,1,150.0,07/02/19 01:00,"615 8th St, New York City, NY 10001"
217827,AA Batteries (4-pack),1,3.84,07/08/19 12:35,"305 4th St, Austin, TX 73301"
217828,Lightning Charging Cable,1,14.95,07/26/19 17:43,"381 Dogwood St, Los Angeles, CA 90001"
217829,Bose SoundSport Headphones,1,99.99,07/19/19 09:18,"81 Johnson St, Atlanta, GA 30301"
217830,AA Batteries (4-pack),2,3.84,07/16/19 08:22,"304 Lakeview St, New York City, NY 10001"
217831,27in FHD Monitor,1,149.99,07/23/19 21:38,"508 Pine St, Seattle, WA 98101"
217832,Apple Airpods Headphones,1,150.0,07/17/19 16:55,"274 Hickory St, Seattle, WA 98101"
217833,AA Batteries (4-pack),1,3.84,07/23/19 14:24,"74 Lake St, Dallas, TX 75001"
217834,Lightning Charging Cable,1,14.95,07/11/19 11:48,"461 Jackson St, Austin, TX 73301"
217835,AA Batteries (4-pack),1,3.84,07/11/19 08:36,"455 Cherry St, New York City, NY 10001"
217836,Apple Airpods Headphones,1,150.0,07/26/19 14:29,"809 North St, San Francisco, CA 94016"
217837,USB-C Charging Cable,1,11.95,07/14/19 21:55,"449 Cherry St, Dallas, TX 75001"
217838,AAA Batteries (4-pack),1,2.99,07/15/19 14:03,"936 Highland St, Boston, MA 02215"
217839,Lightning Charging Cable,1,14.95,07/01/19 13:18,"679 West St, Dallas, TX 75001"
217840,USB-C Charging Cable,1,11.95,07/18/19 11:48,"569 Highland St, Boston, MA 02215"
217841,LG Dryer,1,600.0,07/13/19 13:02,"43 2nd St, San Francisco, CA 94016"
217842,AAA Batteries (4-pack),3,2.99,07/02/19 21:38,"590 Jackson St, Atlanta, GA 30301"
217843,USB-C Charging Cable,1,11.95,07/14/19 17:22,"23 River St, Atlanta, GA 30301"
217844,AA Batteries (4-pack),1,3.84,07/19/19 15:36,"824 Sunset St, Atlanta, GA 30301"
217845,Apple Airpods Headphones,1,150.0,07/16/19 12:35,"608 Lake St, San Francisco, CA 94016"
217846,Apple Airpods Headphones,1,150.0,07/08/19 18:22,"725 Walnut St, Los Angeles, CA 90001"
217847,27in 4K Gaming Monitor,1,389.99,07/07/19 18:41,"38 Adams St, Seattle, WA 98101"
217848,Wired Headphones,1,11.99,07/23/19 17:36,"217 Madison St, Los Angeles, CA 90001"
217849,AA Batteries (4-pack),1,3.84,07/16/19 21:59,"982 Maple St, Boston, MA 02215"
217850,34in Ultrawide Monitor,1,379.99,07/04/19 13:43,"856 12th St, Los Angeles, CA 90001"
217851,Lightning Charging Cable,1,14.95,07/22/19 18:05,"97 Dogwood St, San Francisco, CA 94016"
217852,27in FHD Monitor,1,149.99,07/13/19 17:00,"452 Center St, Dallas, TX 75001"
217853,Lightning Charging Cable,1,14.95,07/07/19 11:23,"747 Highland St, New York City, NY 10001"
217854,Lightning Charging Cable,1,14.95,07/03/19 09:29,"719 Hill St, New York City, NY 10001"
217855,34in Ultrawide Monitor,1,379.99,07/07/19 05:53,"350 Lake St, Austin, TX 73301"
,,,,,
217856,27in 4K Gaming Monitor,1,389.99,07/13/19 11:06,"114 14th St, New York City, NY 10001"
217857,iPhone,1,700,07/19/19 10:05,"572 2nd St, Los Angeles, CA 90001"
217858,Lightning Charging Cable,1,14.95,07/29/19 11:17,"555 10th St, Seattle, WA 98101"
217859,27in FHD Monitor,1,149.99,07/03/19 13:50,"943 Forest St, Portland, ME 04101"
217860,Vareebadd Phone,1,400,07/25/19 20:22,"893 6th St, Atlanta, GA 30301"
217861,AA Batteries (4-pack),1,3.84,07/31/19 18:57,"959 Wilson St, Seattle, WA 98101"
217862,USB-C Charging Cable,1,11.95,07/26/19 20:45,"584 Church St, Portland, OR 97035"
217863,27in FHD Monitor,1,149.99,07/09/19 09:55,"977 Pine St, San Francisco, CA 94016"
217864,AA Batteries (4-pack),1,3.84,07/03/19 12:17,"833 Dogwood St, Dallas, TX 75001"
217864,Wired Headphones,1,11.99,07/03/19 12:17,"833 Dogwood St, Dallas, TX 75001"
217865,Wired Headphones,2,11.99,07/14/19 20:07,"915 4th St, Boston, MA 02215"
217866,AA Batteries (4-pack),1,3.84,07/07/19 05:42,"873 4th St, Seattle, WA 98101"
217867,34in Ultrawide Monitor,1,379.99,07/18/19 09:45,"995 Main St, Portland, OR 97035"
217868,USB-C Charging Cable,1,11.95,07/30/19 22:24,"956 12th St, San Francisco, CA 94016"
217869,Bose SoundSport Headphones,1,99.99,07/17/19 15:05,"377 Hill St, Boston, MA 02215"
217870,AA Batteries (4-pack),1,3.84,07/22/19 23:19,"654 Center St, Dallas, TX 75001"
217871,Lightning Charging Cable,1,14.95,07/20/19 17:01,"601 Church St, New York City, NY 10001"
217872,Bose SoundSport Headphones,1,99.99,07/20/19 15:54,"413 14th St, New York City, NY 10001"
217873,27in FHD Monitor,1,149.99,07/20/19 11:59,"941 North St, Portland, ME 04101"
217874,Flatscreen TV,1,300,07/01/19 13:15,"131 Spruce St, Seattle, WA 98101"
217875,Lightning Charging Cable,1,14.95,07/05/19 12:40,"365 Adams St, Seattle, WA 98101"
217876,Lightning Charging Cable,1,14.95,07/12/19 15:10,"364 Washington St, San Francisco, CA 94016"
217877,AA Batteries (4-pack),1,3.84,07/31/19 13:38,"984 4th St, Austin, TX 73301"
217878,Google Phone,1,600,07/07/19 21:15,"757 Lakeview St, San Francisco, CA 94016"
217879,USB-C Charging Cable,1,11.95,07/12/19 21:06,"368 Cedar St, Dallas, TX 75001"
217880,Macbook Pro Laptop,1,1700,07/08/19 21:47,"248 Walnut St, San Francisco, CA 94016"
217881,Bose SoundSport Headphones,1,99.99,07/01/19 11:40,"775 14th St, Boston, MA 02215"
,,,,,
217882,AAA Batteries (4-pack),1,2.99,07/04/19 14:11,"248 Lakeview St, Portland, ME 04101"
217883,ThinkPad Laptop,1,999.99,07/07/19 08:47,"183 North St, Portland, OR 97035"
217884,iPhone,1,700,07/21/19 09:37,"203 Sunset St, New York City, NY 10001"
217885,AA Batteries (4-pack),1,3.84,07/10/19 20:01,"462 Lake St, Los Angeles, CA 90001"
217886,AA Batteries (4-pack),1,3.84,07/13/19 05:14,"463 14th St, Los Angeles, CA 90001"
217887,Apple Airpods Headphones,1,150,07/10/19 18:33,"885 Sunset St, Austin, TX 73301"
217888,Lightning Charging Cable,1,14.95,07/19/19 16:22,"541 2nd St, San Francisco, CA 94016"
217889,Lightning Charging Cable,1,14.95,07/08/19 13:55,"534 Highland St, Los Angeles, CA 90001"
217890,AA Batteries (4-pack),1,3.84,07/29/19 10:10,"416 South St, Atlanta, GA 30301"
217891,USB-C Charging Cable,1,11.95,07/15/19 22:18,"380 Washington St, New York City, NY 10001"
