Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
290580,USB-C Charging Cable,1,11.95,12/04/19 18:37,"405 Cherry St, San Francisco, CA 94016"
290581,27in FHD Monitor,1,149.99,12/29/19 20:11,"861 Walnut St, Boston, MA 02215"
290582,AA Batteries (4-pack),1,3.84,12/21/19 04:16,"915 Hickory St, New York City, NY 10001"
290583,Google Phone,1,600.0,12/18/19 18:44,"326 4th St, San Francisco, CA 94016"
290584,AA Batteries (4-pack),1,3.84,12/20/19 13:48,"6 Pine St, San Francisco, CA 94016"
290585,Apple Airpods Headphones,1,150.0,12/12/19 22:06,"646 Cherry St, San Francisco, CA 94016"
290586,Wired Headphones,1,11.99,12/08/19 18:56,"974 Cherry St, Dallas, TX 75001"
290587,USB-C Charging Cable,1,11.95,12/15/19 16:17,"750 North St, San Francisco, CA 94016"
290588,Macbook Pro Laptop,1,1700.0,12/03/19 19:11,"471 Main St, San Francisco, CA 94016"
290589,AAA Batteries (4-pack),2,2.99,12/02/19 10:17,"649 Lake St, Portland, OR 97035"
290590,Flatscreen TV,1,300.0,12/21/19 12:28,"126 Walnut St, San Francisco, CA 94016"
290591,Apple Airpods Headphones,1,150.0,12/18/19 19:43,"666 7th St, San Francisco, CA 94016"
290592,AA Batteries (4-pack),1,3.84,12/02/19 15:20,"180 5th St, Dallas, TX 75001"
290593,AAA Batteries (4-pack),1,2.99,12/30/19 15:25,"231 Willow St, Portland, OR 97035"
290594,Lightning Charging Cable,1,14.95,12/31/19 12:18,"356 Lakeview St, Los Angeles, CA 90001"
290595,USB-C Charging Cable,1,11.95,12/25/19 18:42,"915 12th St, Los Angeles, CA 90001"
290596,iPhone,1,700.0,12/20/19 23:24,"992 10th St, Los Angeles, CA 90001"
290596,Lightning Charging Cable,1,14.95,12/20/19 23:24,"992 10th St, Los Angeles, CA 90001"
290597,Flatscreen TV,1,300.0,12/22/19 09:11,"909 Wilson St, Boston, MA 02215"
290598,AAA Batteries (4-pack),1,2.99,12/27/19 14:21,"480 6th St, San Francisco, CA 94016"
290599,USB-C Charging Cable,1,11.95,12/19/19 10:34,"157 Chestnut St, Austin, TX 73301"
290600,Wired Headphones,2,11.99,12/03/19 13:13,"208 Forest St, New York City, NY 10001"
290601,USB-C Charging Cable,1,11.95,12/10/19 12:12,"931 Highland St, Austin, TX 73301"
290602,Macbook Pro Laptop,1,1700.0,12/24/19 16:43,"895 Hill St, Portland, ME 04101"
290603,Wired Headphones,1,11.99,12/09/19 11:36,"458 Hill St, Boston, MA 02215"
290604,USB-C Charging Cable,1,11.95,12/18/19 11:34,"452 11th St, Dallas, TX 75001"
290605,iPhone,1,700.0,12/19/19 10:50,"801 Chestnut St, Los Angeles, CA 90001"
290605,Wired Headphones,1,11.99,12/19/19 10:50,"801 Chestnut St, Los Angeles, CA 90001"
290606,Macbook Pro Laptop,1,1700.0,12/07/19 18:38,"569 Center St, Seattle, WA 98101"
290607,USB-C Charging Cable,1,11.95,12/30/19 16:25,"383 9th St, San Francisco, CA 94016"
290608,Apple Airpods Headphones,1,150.0,12/20/19 15:32,"357 Maple St, Los Angeles, CA 90001"
290609,Wired Headphones,1,11.99,12/25/19 17:02,"353 Forest St, San Francisco, CA 94016"
290610,Bose SoundSport Headphones,1,99.99,12/17/19 13:52,"905 Park St, Dallas, TX 75001"
290611,Apple Airpods Headphones,1,150.0,12/05/19 15:43,"508 Sunset St, Boston, MA 02215"
290612,AA Batteries (4-pack),1,3.84,12/10/19 07:26,"377 Lake St, Los Angeles, CA 90001"
290613,Google Phone,1,600.0,12/22/19 00:18,"17 5th St, New York City, NY 10001"
290614,ThinkPad Laptop,1,999.99,12/01/19 09:46,"652 Center St, Los Angeles, CA 90001"
290615,USB-C Charging Cable,1,11.95,12/23/19 20:22,"403 Lake St, San Francisco, CA 94016"
290616,Bose SoundSport Headphones,1,99.99,12/26/19 21:04,"98 10th St, Los Angeles, CA 90001"
290617,AAA Batteries (4-pack),1,2.99,12/02/19 14:32,"369 Church St, Los Angeles, CA 90001"
290618,USB-C Charging Cable,1,11.95,12/06/19 16:00,"497 Hickory St, Atlanta, GA 30301"
290619,USB-C Charging Cable,1,11.95,12/18/19 12:53,"266 Hill St, Boston, MA 02215"
290620,34in Ultrawide Monitor,1,379.99,12/10/19 19:52,"920 12th St, Los Angeles, CA 90001"
290621,AAA Batteries (4-pack),1,2.99,12/05/19 16:52,"956 Chestnut St, Atlanta, GA 30301"
290622,Wired Headphones,1,11.99,12/10/19 08:12,"517 Chestnut St, San Francisco, CA 94016"
290623,Lightning Charging Cable,1,14.95,12/18/19 21:40,"139 Wilson St, Los Angeles, CA 90001"
290624,Wired Headphones,1,11.99,12/26/19 21:42,"916 8th St, San Francisco, CA 94016"
290625,USB-C Charging Cable,1,11.95,12/08/19 05:55,"696 Washington St, Los Angeles, CA 90001"
290626,Wired Headphones,1,11.99,12/15/19 12:49,"18 Maple St, San Francisco, CA 94016"
290627,AAA Batteries (4-pack),1,2.99,12/27/19 10:54,"641 Hill St, Atlanta, GA 30301"
290628,Apple Airpods Headphones,1,150.0,12/22/19 14:50,"426 7th St, Austin, TX 73301"
290629,Apple Airpods Headphones,1,150.0,12/30/19 13:57,"961 Park St, San Francisco, CA 94016"
290630,Vareebadd Phone,1,400.0,12/20/19 14:41,"955 Jefferson St, Boston, MA 02215"
290630,USB-C Charging Cable,2,11.95,12/20/19 14:41,"955 Jefferson St, Boston, MA 02215"
290631,Bose SoundSport Headphones,1,99.99,12/05/19 11:57,"940 Dogwood St, Portland, ME 04101"
290632,Apple Airpods Headphones,1,150.0,12/08/19 21:28,"24 Highland St, San Francisco, CA 94016"
290633,Lightning Charging Cable,1,14.95,12/07/19 10:41,"426 5th St, New York City, NY 10001"
290634,Lightning Charging Cable,1,14.95,12/31/19 13:46,"652 8th St, Dallas, TX 75001"
290635,34in Ultrawide Monitor,1,379.99,12/24/19 13:39,"425 Pine St, New York City, NY 10001"
290636,Macbook Pro Laptop,1,1700.0,12/29/19 11:12,"293 5th St, Portland, OR 97035"
290637,Macbook Pro Laptop,1,1700.0,12/10/19 22:40,"158 West St, San Francisco, CA 94016"
290638,AAA Batteries (4-pack),2,2.99,12/12/19 10:14,"164 Maple St, San Francisco, CA 94016"
290639,ThinkPad Laptop,1,999.99,12/11/19 23:32,"503 1st St, New York City, NY 10001"
290640,AA Batteries (4-pack),1,3.84,12/18/19 17:55,"980 South St, San Francisco, CA 94016"
290641,AAA Batteries (4-pack),1,2.99,12/03/19 19:56,"379 Sunset St, New York City, NY 10001"
290642,Wired Headphones,1,11.99,12/16/19 17:42,"291 West St, Los Angeles, CA 90001"
290643,AAA Batteries (4-pack),1,2.99,12/09/19 22:21,"963 Walnut St, Dallas, TX 75001"
290644,Wired Headphones,1,11.99,12/20/19 14:33,"881 Main St, Atlanta, GA 30301"
290645,ThinkPad Laptop,1,999.99,12/05/19 15:33,"717 6th St, San Francisco, CA 94016"
290646,AAA Batteries (4-pack),1,2.99,12/23/19 16:22,"687 South St, New York City, NY 10001"
290647,Lightning Charging Cable,1,14.95,12/20/19 20:49,"450 Chestnut St, Atlanta, GA 30301"
290648,iPhone,1,700.0,12/15/19 09:08,"334 13th St, Dallas, TX 75001"
290649,USB-C Charging Cable,1,11.95,12/02/19 02:11,"883 Willow St, Portland, OR 97035"
290650,Apple Airpods Headphones,1,150.0,12/12/19 12:12,"847 South St, Los Angeles, CA 90001"
290651,USB-C Charging Cable,1,11.95,12/18/19 18:34,"392 Lake St, Austin, TX 73301"
290652,Wired Headphones,1,11.99,12/07/19 21:56,"120 13th St, Austin, TX 73301"
290653,AA Batteries (4-pack),1,3.84,12/01/19 21:22,"754 Maple St, Dallas, TX 75001"
290654,AA Batteries (4-pack),2,3.84,12/21/19 16:05,"230 Dogwood St, San Francisco, CA 94016"
290655,Apple Airpods Headphones,1,150.0,12/14/19 19:52,"410 Sunset St, Los Angeles, CA 90001"
290656,AA Batteries (4-pack),1,3.84,12/20/19 18:09,"217 Madison St, Dallas, TX 75001"
290657,AAA Batteries (4-pack),1,2.99,12/12/19 18:04,"32 Elm St, San Francisco, CA 94016"
290658,AA Batteries (4-pack),1,3.84,12/27/19 19:40,"568 Pine St, San Francisco, CA 94016"
290659,27in FHD Monitor,1,149.99,12/17/19 11:47,"465 River St, Austin, TX 73301"
290660,Apple Airpods Headphones,1,150.0,12/04/19 21:37,"223 2nd St, San Francisco, CA 94016"
290661,USB-C Charging Cable,1,11.95,12/13/19 14:28,"298 Jefferson St, San Francisco, CA 94016"
290662,AA Batteries (4-pack),1,3.84,12/17/19 17:35,"984 Park St, Los Angeles, CA 90001"
290663,USB-C Charging Cable,1,11.95,12/20/19 10:51,"632 Madison St, Boston, MA 02215"
290664,AAA Batteries (4-pack),1,2.99,12/22/19 14:18,"2 Dogwood St, Dallas, TX 75001"
290665,Google Phone,1,600.0,12/15/19 17:59,"798 Park St, Portland, ME 04101"
290666,Bose SoundSport Headphones,1,99.99,12/08/19 20:50,"806 13th St, Austin, TX 73301"
290667,34in Ultrawide Monitor,1,379.99,12/30/19 07:18,"342 Madison St, San Francisco, CA 94016"
290668,USB-C Charging Cable,1,11.95,12/24/19 21:00,"339 Sunset St, Los Angeles, CA 90001"
290669,AA Batteries (4-pack),1,3.84,12/15/19 18:17,"589 Forest St, Portland, OR 97035"
290670,Lightning Charging Cable,1,14.95,12/20/19 16:01,"653 Madison St, Seattle, WA 98101"
290671,Lightning Charging Cable,1,14.95,12/05/19 07:47,"771 Pine St, Seattle, WA 98101"
290672,USB-C Charging Cable,1,11.95,12/06/19 19:52,"331 1st St, Los Angeles, CA 90001"
290673,Vareebadd Phone,1,400.0,12/16/19 22:28,"302 Cherry St, San Francisco, CA 94016"
290674,AA Batteries (4-pack),2,3.84,12/14/19 19:57,"901 Elm St, Los Angeles, CA 90001"
290675,Apple Airpods Headphones,1,150.0,12/17/19 19:22,"952 12th St, Boston, MA 02215"
290676,AAA Batteries (4-pack),2,2.99,12/11/19 18:14,"964 Johnson St, Boston, MA 02215"
290677,LG Dryer,1,600.0,12/21/19 08:50,"914 Walnut St, Seattle, WA 98101"
290678,Lightning Charging Cable,1,14.95,12/13/19 13:41,"396 Washington St, San Francisco, CA 94016"
290679,USB-C Charging Cable,1,11.95,12/09/19 19:35,"268 Spruce St, Los Angeles, CA 90001"
,,,,,
290680,Apple Airpods Headphones,1,150,12/13/19 18:38,"757 Washington St, San Francisco, CA 94016"
290681,Wired Headphones,1,11.99,12/31/19 13:37,"462 Lake St, Dallas, TX 75001"
290682,AA Batteries (4-pack),2,3.84,12/07/19 10:12,"764 Forest St, Atlanta, GA 30301"
290683,iPhone,1,700,12/30/19 19:14,"838 Park St, Los Angeles, CA 90001"
290684,Macbook Pro Laptop,1,1700,12/08/19 17:35,"335 Center St, San Francisco, CA 94016"
290685,Apple Airpods Headphones,1,150,12/20/19 15:14,"56 1st St, Seattle, WA 98101"
290686,iPhone,1,700,12/07/19 17:20,"605 Lake St, Seattle, WA 98101"
290687,USB-C Charging Cable,1,11.95,12/29/19 17:50,"178 Park St, New York City, NY 10001"
290688,LG Washing Machine,1,600.0,12/16/19 15:47,"518 7th St, Boston, MA 02215"
290689,AA Batteries (4-pack),1,3.84,12/17/19 19:48,"727 Walnut St, Seattle, WA 98101"
290690,AA Batteries (4-pack),1,3.84,12/24/19 21:23,"512 North St, New York City, NY 10001"
290691,Wired Headphones,1,11.99,12/09/19 07:48,"138 Madison St, Atlanta, GA 30301"
290692,Apple Airpods Headphones,1,150,12/24/19 21:37,"521 Sunset St, Los Angeles, CA 90001"
290693,AA Batteries (4-pack),1,3.84,12/08/19 06:45,"832 13th St, Los Angeles, CA 90001"
290694,AA Batteries (4-pack),2,3.84,12/26/19 14:30,"195 1st St, Los Angeles, CA 90001"
290695,USB-C Charging Cable,1,11.95,12/19/19 19:14,"424 7th St, New York City, NY 10001"
290696,AA Batteries (4-pack),1,3.84,12/12/19 22:09,"863 13th St, Los Angeles, CA 90001"
290697,AAA Batteries (4-pack),1,2.99,12/03/19 17:32,"37 11th St, Dallas, TX 75001"
290698,Bose SoundSport Headphones,1,99.99,12/10/19 10:00,"387 River St, San Francisco, CA 94016"
290699,34in Ultrawide Monitor,1,379.99,12/17/19 12:04,"652 9th St, Los Angeles, CA 90001"
290700,27in FHD Monitor,1,149.99,12/25/19 15:51,"616 1st St, New York City, NY 10001"
290701,Lightning Charging Cable,1,14.95,12/07/19 12:38,"523 Willow St, San Francisco, CA 94016"
290702,AA Batteries (4-pack),1,3.84,12/26/19 14:04,"798 Maple St, Atlanta, GA 30301"
290703,AA Batteries (4-pack),2,3.84,12/28/19 19:39,"40 Hill St, Los Angeles, CA 90001"
290704,AA Batteries (4-pack),1,3.84,12/16/19 21:36,"173 Main St, Portland, OR 97035"
290705,Apple Airpods Headphones,1,150,12/06/19 12:42,"764 River St, Austin, TX 73301"
290706,AAA Batteries (4-pack),1,2.99,12/11/19 13:40,"957 11th St, Los Angeles, CA 90001"
290707,USB-C Charging Cable,1,11.95,12/03/19 20:07,"642 Park St, Los Angeles, CA 90001"
290707,USB-C Charging Cable,1,11.95,12/03/19 20:07,"642 Park St, Los Angeles, CA 90001"
290708,Wired Headphones,1,11.99,12/19/19 12:37,"587 Dogwood St, Los Angeles, CA 90001"
290709,27in FHD Monitor,1,149.99,12/04/19 11:16,"754 Jefferson St, Los Angeles, CA 90001"
290710,iPhone,1,700,12/09/19 17:41,"806 8th St, Dallas, TX 75001"
290711,27in 4K Gaming Monitor,1,389.99,12/17/19 19:35,"218 North St, New York City, NY 10001"
290712,Flatscreen TV,1,300,12/14/19 14:42,"318 Meadow St, Portland, ME 04101"
290712,AA Batteries (4-pack),1,3.84,12/14/19 14:42,"318 Meadow St, Portland, ME 04101"
290713,AAA Batteries (4-pack),1,2.99,12/02/19 12:46,"750 Hill St, New York City, NY 10001"
290714,Bose SoundSport Headphones,1,99.99,12/06/19 17:37,"978 2nd St, Boston, MA 02215"
290715,Wired Headphones,1,11.99,12/30/19 10:40,"557 4th St, Atlanta, GA 30301"
290716,27in 4K Gaming Monitor,1,389.99,12/10/19 19:41,"177 9th St, Austin, TX 73301"
290717,27in 4K Gaming Monitor,1,389.99,12/05/19 13:03,"417 6th St, Dallas, TX 75001"
290718,27in 4K Gaming Monitor,1,389.99,12/11/19 12:03,"707 Jefferson St, Seattle, WA 98101"
290719,Apple Airpods Headphones,1,150,12/13/19 09:51,"778 Cedar St, New York City, NY 10001"
290720,ThinkPad Laptop,1,999.99,12/03/19 21:28,"672 Highland St, Atlanta, GA 30301"
290721,34in Ultrawide Monitor,1,379.99,12/30/19 08:48,"235 Sunset St, San Francisco, CA 94016"
290722,Lightning Charging Cable,1,14.95,12/16/19 19:49,"953 Maple St, San Francisco, CA 94016"
290723,20in Monitor,1,109.99,12/07/19 23:09,"219 Lakeview St, Portland, OR 97035"
290724,Vareebadd Phone,1,400,12/20/19 14:52,"726 2nd St, Boston, MA 02215"
290725,Macbook Pro Laptop,1,1700,12/10/19 23:57,"964 7th St, Los Angeles, CA 90001"
290726,AA Batteries (4-pack),1,3.84,12/05/19 10:59,"800 Lakeview St, Boston, MA 02215"
290727,LG Dryer,1,600.0,12/15/19 16:23,"219 River St, Boston, MA 02215"
290728,iPhone,1,700,12/18/19 22:56,"130 Main St, New York City, NY 10001"
290729,Lightning Charging Cable,1,14.95,12/07/19 22:09,"299 11th St, San Francisco, CA 94016"
290730,Wired Headphones,1,11.99,12/24/19 14:59,"292 Willow St, Boston, MA 02215"
290731,AAA Batteries (4-pack),2,2.99,12/14/19 12:18,"761 Park St, Austin, TX 73301"
290732,USB-C Charging Cable,1,11.95,12/25/19 11:54,"651 1st St, New York City, NY 10001"
290733,Apple Airpods Headphones,1,150,12/16/19 16:48,"325 5th St, New York City, NY 10001"
290734,Google Phone,1,600,12/25/19 18:03,"317 Sunset St, Boston, MA 02215"
290735,Lightning Charging Cable,1,14.95,12/02/19 10:56,"36 Madison St, New York City, NY 10001"
290736,Lightning Charging Cable,1,14.95,12/21/19 22:12,"388 Lakeview St, Atlanta, GA 30301"
290737,Wired Headphones,1,11.99,12/20/19 11:28,"755 Wilson St, Boston, MA 02215"
290738,Bose SoundSport Headphones,1,99.99,12/21/19 17:39,"36 Willow St, Portland, OR 97035"
290739,iPhone,1,700,12/25/19 18:52,"763 Sunset St, Dallas, TX 75001"
290740,Lightning Charging Cable,1,14.95,12/06/19 18:17,"748 Sunset St, Seattle, WA 98101"
290741,Bose SoundSport Headphones,1,99.99,12/19/19 09:54,"921 Forest St, Dallas, TX 75001"
290742,USB-C Charging Cable,1,11.95,12/24/19 13:11,"239 Pine St, San Francisco, CA 94016"
290743,AAA Batteries (4-pack),1,2.99,12/30/19 01:52,"767 River St, Seattle, WA 98101"
290744,LG Dryer,1,600.0,12/31/19 19:00,"427 Walnut St, Dallas, TX 75001"
290745,USB-C Charging Cable,1,11.95,12/03/19 15:28,"436 Center St, Dallas, TX 75001"
290746,Wired Headphones,1,11.99,12/20/19 17:42,"917 Jefferson St, Dallas, TX 75001"
290747,AA Batteries (4-pack),2,3.84,12/26/19 17:04,"332 Highland St, San Francisco, CA 94016"
290748,AA Batteries (4-pack),1,3.84,12/09/19 12:42,"626 Johnson St, New York City, NY 10001"
290749,Bose SoundSport Headphones,1,99.99,12/03/19 18:39,"730 Walnut St, New York City, NY 10001"
290750,AA Batteries (4-pack),1,3.84,12/05/19 08:54,"67 Lake St, Los Angeles, CA 90001"
290751,AA Batteries (4-pack),1,3.84,12/07/19 17:22,"247 West St, San Francisco, CA 94016"
290752,AA Batteries (4-pack),1,3.84,12/21/19 15:18,"161 Sunset St, Los Angeles, CA 90001"
290753,USB-C Charging Cable,1,11.95,12/07/19 16:23,"617 Walnut St, Dallas, TX 75001"
290754,27in FHD Monitor,1,149.99,12/31/19 11:14,"247 Highland St, Seattle, WA 98101"
290755,Lightning Charging Cable,1,14.95,12/12/19 23:55,"56 12th St, Atlanta, GA 30301"
290756,AA Batteries (4-pack),1,3.84,12/29/19 17:31,"103 West St, Boston, MA 02215"
290757,Macbook Pro Laptop,1,1700,12/18/19 15:45,"439 Center St, Los Angeles, CA 90001"
290758,Lightning Charging Cable,1,14.95,12/30/19 12:35,"536 Lincoln St, Portland, OR 97035"
290759,Wired Headphones,2,11.99,12/16/19 14:04,"147 Main St, Dallas, TX 75001"
290760,AAA Batteries (4-pack),2,2.99,12/28/19 15:57,"655 Forest St, Portland, ME 04101"
290761,Vareebadd Phone,1,400,12/04/19 13:43,"333 Lake St, Boston, MA 02215"
290762,Lightning Charging Cable,1,14.95,12/06/19 20:23,"677 Johnson St, Austin, TX 73301"
290763,Bose SoundSport Headphones,2,99.99,12/27/19 17:14,"757 Forest St, Seattle, WA 98101"
290764,iPhone,1,700,12/31/19 00:04,"166 Highland St, San Francisco, CA 94016"
290765,27in 4K Gaming Monitor,1,389.99,12/25/19 00:39,"507 Chestnut St, Atlanta, GA 30301"
290766,Wired Headphones,1,11.99,12/18/19 13:26,"957 Highland St, San Francisco, CA 94016"
290767,27in FHD Monitor,1,149.99,12/12/19 20:39,"806 Willow St, Seattle, WA 98101"
290768,AA Batteries (4-pack),1,3.84,12/19/19 23:15,"302 9th St, Boston, MA 02215"
290769,Apple Airpods Headphones,1,150,12/09/19 21:39,"435 14th St, San Francisco, CA 94016"
290770,Lightning Charging Cable,2,14.95,12/16/19 18:39,"918 Walnut St, San Francisco, CA 94016"
290771,USB-C Charging Cable,1,11.95,12/31/19 16:10,"535 Madison St, San Francisco, CA 94016"
290772,USB-C Charging Cable,1,11.95,12/05/19 18:05,"866 10th St, Los Angeles, CA 90001"
290772,34in Ultrawide Monitor,1,379.99,12/05/19 18:05,"866 10th St, Los Angeles, CA 90001"
290773,Wired Headphones,1,11.99,12/22/19 10:40,"82 8th St, San Francisco, CA 94016"
290774,USB-C Charging Cable,1,11.95,12/08/19 08:46,"247 Ridge St, San Francisco, CA 94016"
290775,AAA Batteries (4-pack),1,2.99,12/22/19 00:43,"266 Hickory St, San Francisco, CA 94016"
290776,Apple Airpods Headphones,1,150,12/21/19 18:04,"696 10th St, Boston, MA 02215"
290777,Apple Airpods Headphones,1,150,12/25/19 17:03,"550 Cherry St, New York City, NY 10001"
290778,AAA Batteries (4-pack),1,2.99,12/23/19 10:40,"591 Jackson St, Dallas, TX 75001"
290779,AAA Batteries (4-pack),1,2.99,12/21/19 10:47,"836 1st St, Dallas, TX 75001"
290780,AAA Batteries (4-pack),2,2.99,12/30/19 17:07,"756 Chestnut St, San Francisco, CA 94016"
290781,Wired Headphones,1,11.99,12/28/19 00:06,"134 Jefferson St, New York City, NY 10001"
290782,27in FHD Monitor,1,149.99,12/18/19 18:46,"413 Park St, New York City, NY 10001"
290783,20in Monitor,1,109.99,12/14/19 07:34,"382 Maple St, Austin, TX 73301"
290784,AA Batteries (4-pack),1,3.84,12/20/19 21:32,"779 Main St, Los Angeles, CA 90001"
290785,Lightning Charging Cable,1,14.95,12/30/19 11:30,"405 Madison St, Seattle, WA 98101"
290786,Macbook Pro Laptop,1,1700,12/18/19 17:11,"773 12th St, Seattle, WA 98101"
290787,Apple Airpods Headphones,1,150,12/02/19 22:38,"318 Maple St, New York City, NY 10001"
290788,Macbook Pro Laptop,1,1700,12/08/19 22:19,"109 Main St, San Francisco, CA 94016"
290789,20in Monitor,1,109.99,12/29/19 12:54,"181 Park St, Boston, MA 02215"
290790,Bose SoundSport Headphones,1,99.99,12/14/19 14:45,"434 Madison St, Austin, TX 73301"
290791,AA Batteries (4-pack),1,3.84,12/22/19 20:21,"828 Chestnut St, Boston, MA 02215"
290792,34in Ultrawide Monitor,1,379.99,12/07/19 01:33,"689 South St, Boston, MA 02215"
290793,AAA Batteries (4-pack),2,2.99,12/30/19 23:47,"842 Meadow St, Portland, OR 97035"
290794,Lightning Charging Cable,1,14.95,12/21/19 00:40,"978 6th St, New York City, NY 10001"
290795,Wired Headphones,1,11.99,12/05/19 14:16,"762 2nd St, Dallas, TX 75001"
290796,USB-C Charging Cable,1,11.95,12/04/19 11:03,"649 Forest St, Dallas, TX 75001"
290797,USB-C Charging Cable,1,11.95,12/02/19 20:15,"686 Church St, San Francisco, CA 94016"
290798,Apple Airpods Headphones,1,150,12/03/19 16:44,"712 6th St, San Francisco, CA 94016"
290799,Vareebadd Phone,1,400,12/08/19 18:43,"345 Park St, Los Angeles, CA 90001"
290800,Wired Headphones,1,11.99,12/23/19 13:55,"436 Walnut St, San Francisco, CA 94016"
290801,Apple Airpods Headphones,1,150,12/27/19 12:21,"698 Highland St, New York City, NY 10001"
290802,AAA Batteries (4-pack),1,2.99,12/07/19 23:53,"824 Ridge St, San Francisco, CA 94016"
290803,Wired Headphones,1,11.99,12/26/19 12:53,"206 North St, Portland, OR 97035"
290804,Vareebadd Phone,1,400,12/27/19 13:05,"417 Adams St, Los Angeles, CA 90001"
290805,Wired Headphones,2,11.99,12/26/19 20:28,"66 Park St, San Francisco, CA 94016"
290806,Bose SoundSport Headphones,1,99.99,12/29/19 15:38,"432 11th St, Boston, MA 02215"
290807,iPhone,1,700,12/29/19 13:47,"776 7th St, Dallas, TX 75001"
290808,Apple Airpods Headphones,1,150,12/12/19 10:51,"207 Madison St, Seattle, WA 98101"
290809,AAA Batteries (4-pack),2,2.99,12/27/19 21:02,"323 North St, San Francisco, CA 94016"
290810,AAA Batteries (4-pack),2,2.99,12/24/19 18:11,"876 Chestnut St, Dallas, TX 75001"
290811,AA Batteries (4-pack),1,3.84,12/15/19 07:50,"821 Madison St, San Francisco, CA 94016"
290812,Lightning Charging Cable,1,14.95,12/08/19 21:32,"593 2nd St, Portland, OR 97035"
290813,Lightning Charging Cable,1,14.95,12/04/19 18:04,"657 5th St, New York City, NY 10001"
290814,Flatscreen TV,1,300,12/05/19 09:58,"835 Forest St, Los Angeles, CA 90001"
290815,AAA Batteries (4-pack),1,2.99,12/29/19 11:31,"328 Jackson St, Boston, MA 02215"
290816,USB-C Charging Cable,1,11.95,12/03/19 16:39,"854 Walnut St, Dallas, TX 75001"
290817,USB-C Charging Cable,1,11.95,12/10/19 22:18,"359 Adams St, Austin, TX 73301"
290818,Lightning Charging Cable,1,14.95,12/10/19 22:48,"400 6th St, Austin, TX 73301"
290819,AAA Batteries (4-pack),1,2.99,12/24/19 19:36,"796 Jefferson St, New York City, NY 10001"
290820,Lightning Charging Cable,1,14.95,12/05/19 13:17,"121 Park St, Los Angeles, CA 90001"
290821,iPhone,1,700,12/25/19 12:53,"178 11th St, Dallas, TX 75001"
290821,Wired Headphones,1,11.99,12/25/19 12:53,"178 11th St, Dallas, TX 75001"
,,,,,
290822,Bose SoundSport Headphones,1,99.99,12/01/19 19:22,"182 9th St, Portland, OR 97035"
290823,27in 4K Gaming Monitor,1,389.99,12/16/19 10:41,"171 8th St, Atlanta, GA 30301"
290824,AAA Batteries (4-pack),1,2.99,12/11/19 21:38,"439 Pine St, Boston, MA 02215"
290825,Lightning Charging Cable,1,14.95,01/01/20 02:23,"452 Hickory St, Boston, MA 02215"
290826,USB-C Charging Cable,1,11.95,12/23/19 18:13,"212 Main St, San Francisco, CA 94016"
